trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type
28473,13:15:00,13:15:00,65,1,0
28473,13:18:00,13:18:00,100,2,0
28473,13:18:30,13:18:30,70,3,0
28473,13:19:10,13:19:10,246,4,0
28473,13:20:00,13:20:00,229,5,0
28473,13:21:00,13:21:00,134,6,0
28473,13:21:30,13:21:30,133,7,0
28473,13:21:50,13:21:50,131,8,0
28473,13:24:00,13:24:00,103,9,0
28473,13:25:00,13:25:00,240,10,0
28473,13:26:00,13:26:00,80,11,0
28473,13:27:00,13:27:00,182,12,0
28473,13:29:00,13:29:00,101,13,0
28473,13:29:30,13:29:30,73,14,0
28473,13:30:00,13:30:00,69,15,0
28473,13:30:30,13:30:30,71,16,0
28473,13:40:00,13:40:00,65,17,0
22612,08:51:00,08:51:00,65,1,0
22612,08:55:00,08:55:00,7,2,0
22612,08:55:30,08:55:30,5,3,0
22612,08:56:00,08:56:00,95,4,0
22612,08:57:00,08:57:00,11,5,0
22612,08:57:30,08:57:30,97,6,0
22612,08:58:00,08:58:00,13,7,0
23068,06:45:00,06:45:00,65,1,0
23068,06:47:00,06:47:00,63,2,0
23068,06:49:00,06:49:00,61,3,0
23068,06:50:00,06:50:00,7,4,0
23068,06:50:30,06:50:30,5,5,0
23068,06:51:00,06:51:00,95,6,0
23068,06:51:30,06:51:30,11,7,0
23068,06:52:00,06:52:00,97,8,0
23068,06:52:30,06:52:30,13,9,0
23068,06:54:00,06:54:00,17,10,0
23068,06:54:30,06:54:30,20,11,0
23068,06:55:00,06:55:00,22,12,0
23068,06:55:30,06:55:30,23,13,0
23068,06:56:00,06:56:00,25,14,0
23068,07:02:00,07:02:00,27,15,0
23068,07:04:00,07:04:00,29,16,0
23068,07:04:30,07:04:30,31,17,0
23068,07:05:00,07:05:00,91,18,0
23068,07:06:00,07:06:00,80,19,0
23068,07:07:00,07:07:00,182,20,0
23068,07:09:30,07:09:30,101,21,0
23068,07:10:00,07:10:00,73,22,0
23068,07:11:00,07:11:00,69,23,0
23068,07:12:00,07:12:00,71,24,0
23068,07:19:00,07:19:00,65,25,0
28028,04:30:00,04:30:00,85,1,0
28028,04:31:00,04:31:00,86,2,0
28028,04:31:30,04:31:30,239,3,0
28028,04:35:00,04:35:00,103,4,0
28028,04:36:00,04:36:00,240,5,0
28028,04:36:30,04:36:30,86,6,0
28028,04:40:00,04:40:00,85,7,0
22648,16:43:00,16:43:00,91,1,0
22648,16:44:00,16:44:00,80,2,0
22648,16:45:00,16:45:00,182,3,0
22648,16:47:30,16:47:30,101,4,0
22648,16:48:00,16:48:00,73,5,0
22648,16:49:00,16:49:00,69,6,0
22648,16:50:00,16:50:00,71,7,0
22648,16:57:00,16:57:00,65,8,0
34962,17:00:00,17:00:00,98,1,0
34962,17:01:00,17:01:00,100,2,0
34962,17:01:30,17:01:30,70,3,0
34962,17:02:10,17:02:10,246,4,0
34962,17:03:00,17:03:00,229,5,0
34962,17:03:30,17:03:30,134,6,0
34962,17:04:00,17:04:00,133,7,0
34962,17:04:20,17:04:20,131,8,0
34962,17:11:00,17:11:00,103,9,0
34962,17:12:00,17:12:00,240,10,0
34962,17:13:20,17:13:20,80,11,0
34962,17:14:00,17:14:00,182,12,0
34962,17:16:00,17:16:00,101,13,0
34962,17:16:40,17:16:40,73,14,0
34962,17:17:20,17:17:20,69,15,0
34962,17:18:20,17:18:20,71,16,0
34962,17:20:00,17:20:00,99,17,0
34962,17:22:00,17:22:00,98,18,0
35043,19:00:00,19:00:00,98,1,0
35043,19:01:00,19:01:00,100,2,0
35043,19:01:30,19:01:30,70,3,0
35043,19:02:10,19:02:10,246,4,0
35043,19:03:00,19:03:00,229,5,0
35043,19:03:30,19:03:30,134,6,0
35043,19:04:00,19:04:00,133,7,0
35043,19:04:20,19:04:20,131,8,0
35043,19:11:00,19:11:00,103,9,0
35043,19:12:00,19:12:00,240,10,0
35043,19:13:20,19:13:20,80,11,0
35043,19:14:00,19:14:00,182,12,0
35043,19:16:00,19:16:00,101,13,0
35043,19:16:40,19:16:40,73,14,0
35043,19:17:20,19:17:20,69,15,0
35043,19:18:20,19:18:20,71,16,0
35043,19:20:00,19:20:00,99,17,0
35043,19:22:00,19:22:00,98,18,0
29332,07:26:00,07:26:00,65,1,0
29332,07:31:00,07:31:00,7,2,0
29332,07:31:30,07:31:30,5,3,0
29332,07:32:00,07:32:00,95,4,0
29332,07:32:30,07:32:30,11,5,0
29332,07:33:00,07:33:00,97,6,0
29332,07:33:30,07:33:30,13,7,0
37578,09:30:00,09:30:00,216,1,0
37578,09:32:40,09:32:40,279,2,0
37578,09:39:00,09:39:00,274,3,0
37578,09:41:00,09:41:00,268,4,0
37578,09:45:00,09:45:00,258,5,0
31592,07:10:00,07:10:00,85,1,0
31592,07:11:00,07:11:00,86,2,0
31592,07:11:30,07:11:30,239,3,0
31592,07:15:00,07:15:00,103,4,0
31592,07:16:00,07:16:00,240,5,0
31592,07:16:30,07:16:30,86,6,0
31592,07:20:00,07:20:00,85,7,0
25412,12:10:00,12:10:00,216,1,0
25412,12:20:00,12:20:00,94,2,0
25412,12:21:00,12:21:00,102,3,0
25412,12:21:40,12:21:40,184,4,0
25412,12:23:00,12:23:00,101,5,0
25412,12:23:40,12:23:40,73,6,0
25412,12:24:10,12:24:10,69,7,0
25412,12:25:00,12:25:00,71,8,0
25412,12:29:40,12:29:40,65,9,1
25412,12:30:00,12:30:00,216,10,0
35602,08:55:00,08:55:00,247,1,0
35602,08:55:30,08:55:30,248,2,0
35602,08:57:00,08:57:00,265,3,0
35602,09:00:00,09:00:00,272,4,0
35602,09:03:00,09:03:00,266,5,0
35602,09:10:00,09:10:00,253,6,0
35602,09:13:00,09:13:00,212,7,0
35602,09:13:30,09:13:30,256,8,0
35602,09:16:30,09:16:30,100,9,0
35602,09:17:30,09:17:30,70,10,0
35602,09:18:00,09:18:00,246,11,0
35602,09:19:00,09:19:00,68,12,0
35602,09:23:00,09:23:00,72,13,0
36258,10:45:00,10:45:00,198,1,0
36258,10:45:30,10:45:30,193,2,0
36258,10:46:00,10:46:00,199,3,0
36258,10:46:30,10:46:30,200,4,0
36258,10:48:00,10:48:00,148,5,0
36258,10:49:00,10:49:00,201,6,0
36258,10:51:00,10:51:00,250,7,0
36258,10:51:20,10:51:20,204,8,0
36258,11:01:40,11:01:40,236,9,0
36258,11:05:00,11:05:00,81,10,0
37032,08:25:00,08:25:00,72,1,0
37032,08:25:30,08:25:30,74,2,0
37032,08:27:00,08:27:00,69,3,0
37032,08:27:30,08:27:30,229,4,0
37032,08:28:00,08:28:00,134,5,0
37032,08:28:30,08:28:30,133,6,0
37032,08:29:00,08:29:00,131,7,0
37032,08:30:00,08:30:00,240,8,0
37032,08:31:30,08:31:30,80,9,0
37032,08:32:00,08:32:00,182,10,0
37032,08:33:00,08:33:00,77,11,0
37032,08:34:00,08:34:00,79,12,0
37032,08:35:00,08:35:00,2,13,0
37032,08:35:30,08:35:30,93,14,0
37032,08:36:00,08:36:00,4,15,0
37032,08:37:00,08:37:00,11,16,0
37032,08:37:30,08:37:30,97,17,0
37032,08:38:00,08:38:00,13,18,0
37032,08:39:30,08:39:30,40,19,0
37032,08:40:00,08:40:00,44,20,0
37032,08:40:30,08:40:30,42,21,0
37032,08:48:00,08:48:00,116,22,0
37032,08:49:00,08:49:00,124,23,0
37032,08:49:30,08:49:30,119,24,0
37032,08:50:30,08:50:30,158,25,0
37032,08:51:00,08:51:00,167,26,0
37032,08:52:00,08:52:00,245,27,0
37032,08:53:00,08:53:00,190,28,0
37032,08:53:30,08:53:30,145,29,0
37032,08:54:15,08:54:15,146,30,0
37032,09:05:00,09:05:00,147,31,0
31483,05:20:00,05:20:00,85,1,0
31483,05:21:00,05:21:00,86,2,0
31483,05:21:30,05:21:30,239,3,0
31483,05:25:00,05:25:00,103,4,0
31483,05:26:00,05:26:00,240,5,0
31483,05:26:30,05:26:30,86,6,0
31483,05:30:00,05:30:00,85,7,0
36108,16:45:00,16:45:00,81,1,0
36108,16:55:00,16:55:00,245,2,0
36108,16:55:30,16:55:30,190,3,0
36108,16:56:00,16:56:00,145,4,0
36108,16:56:40,16:56:40,191,5,0
36108,17:05:00,17:05:00,198,6,0
22678,17:34:00,17:34:00,91,1,0
22678,17:35:00,17:35:00,80,2,0
22678,17:36:00,17:36:00,182,3,0
22678,17:38:30,17:38:30,101,4,0
22678,17:39:00,17:39:00,73,5,0
22678,17:40:00,17:40:00,69,6,0
22678,17:41:00,17:41:00,71,7,0
22678,17:48:00,17:48:00,65,8,0
36198,08:45:00,08:45:00,198,1,0
36198,08:45:30,08:45:30,193,2,0
36198,08:46:00,08:46:00,199,3,0
36198,08:46:30,08:46:30,200,4,0
36198,08:48:00,08:48:00,148,5,0
36198,08:49:00,08:49:00,201,6,0
36198,08:51:00,08:51:00,250,7,0
36198,08:51:20,08:51:20,204,8,0
36198,09:01:40,09:01:40,236,9,0
36198,09:05:00,09:05:00,81,10,0
29058,08:18:00,08:18:00,65,1,0
29058,08:23:00,08:23:00,101,2,0
29058,08:24:00,08:24:00,73,3,0
37072,10:15:00,10:15:00,72,1,0
37072,10:15:30,10:15:30,74,2,0
37072,10:17:00,10:17:00,69,3,0
37072,10:17:30,10:17:30,229,4,0
37072,10:18:00,10:18:00,134,5,0
37072,10:18:30,10:18:30,133,6,0
37072,10:19:00,10:19:00,131,7,0
37072,10:20:00,10:20:00,240,8,0
37072,10:21:30,10:21:30,80,9,0
37072,10:22:00,10:22:00,182,10,0
37072,10:23:00,10:23:00,77,11,0
37072,10:24:00,10:24:00,79,12,0
37072,10:25:00,10:25:00,2,13,0
37072,10:25:30,10:25:30,93,14,0
37072,10:26:00,10:26:00,4,15,0
37072,10:27:00,10:27:00,11,16,0
37072,10:27:30,10:27:30,97,17,0
37072,10:28:00,10:28:00,13,18,0
37072,10:29:30,10:29:30,40,19,0
37072,10:30:00,10:30:00,44,20,0
37072,10:30:30,10:30:30,42,21,0
37072,10:38:00,10:38:00,116,22,0
37072,10:39:00,10:39:00,124,23,0
37072,10:39:30,10:39:30,119,24,0
37072,10:40:30,10:40:30,158,25,0
37072,10:41:00,10:41:00,167,26,0
37072,10:42:00,10:42:00,245,27,0
37072,10:43:00,10:43:00,190,28,0
37072,10:43:30,10:43:30,145,29,0
37072,10:44:15,10:44:15,146,30,0
37072,10:55:00,10:55:00,147,31,0
37112,12:50:00,12:50:00,72,1,0
37112,12:50:30,12:50:30,74,2,0
37112,12:52:00,12:52:00,69,3,0
37112,12:52:30,12:52:30,229,4,0
37112,12:53:00,12:53:00,134,5,0
37112,12:53:30,12:53:30,133,6,0
37112,12:54:00,12:54:00,131,7,0
37112,12:55:00,12:55:00,240,8,0
37112,12:56:30,12:56:30,80,9,0
37112,12:57:00,12:57:00,182,10,0
37112,12:58:00,12:58:00,77,11,0
37112,12:59:00,12:59:00,79,12,0
37112,13:00:00,13:00:00,2,13,0
37112,13:00:30,13:00:30,93,14,0
37112,13:01:00,13:01:00,4,15,0
37112,13:02:00,13:02:00,11,16,0
37112,13:02:30,13:02:30,97,17,0
37112,13:03:00,13:03:00,13,18,0
37112,13:04:30,13:04:30,40,19,0
37112,13:05:00,13:05:00,44,20,0
37112,13:05:30,13:05:30,42,21,0
37112,13:13:00,13:13:00,116,22,0
37112,13:14:00,13:14:00,124,23,0
37112,13:14:30,13:14:30,119,24,0
37112,13:15:30,13:15:30,158,25,0
37112,13:16:00,13:16:00,167,26,0
37112,13:17:00,13:17:00,245,27,0
37112,13:18:00,13:18:00,190,28,0
37112,13:18:30,13:18:30,145,29,0
37112,13:19:15,13:19:15,146,30,0
37112,13:30:00,13:30:00,147,31,0
25588,16:50:00,16:50:00,94,1,0
25588,16:59:40,16:59:40,65,2,1
25588,17:00:00,17:00:00,216,3,0
32282,13:30:00,13:30:00,3,1,0
32282,13:30:30,13:30:30,1,2,0
32282,13:31:00,13:31:00,78,3,0
32282,13:32:30,13:32:30,75,4,0
32282,13:33:00,13:33:00,181,5,0
32282,13:33:20,13:33:20,227,6,0
32282,13:33:40,13:33:40,225,7,0
32282,13:34:40,13:34:40,32,8,0
32282,13:36:00,13:36:00,35,9,0
32282,13:36:40,13:36:40,38,10,0
32282,13:37:40,13:37:40,107,11,0
32282,13:42:00,13:42:00,85,12,0
32282,13:43:00,13:43:00,89,13,0
32282,13:47:00,13:47:00,84,14,0
32282,13:52:00,13:52:00,82,15,0
33222,18:48:00,18:48:00,196,1,0
33222,18:49:00,18:49:00,197,2,0
33222,18:50:00,18:50:00,198,3,0
33222,18:50:30,18:50:30,193,4,0
33222,18:55:00,18:55:00,199,5,0
33222,18:56:00,18:56:00,200,6,0
33222,18:57:00,18:57:00,148,7,0
33222,18:58:00,18:58:00,201,8,0
33222,18:58:40,18:58:40,250,9,0
33222,18:59:00,18:59:00,204,10,0
33222,19:00:00,19:00:00,168,11,0
33222,19:02:00,19:02:00,202,12,0
33222,19:03:00,19:03:00,238,13,0
33222,19:05:00,19:05:00,218,14,0
33222,19:07:00,19:07:00,127,15,0
33222,19:08:00,19:08:00,241,16,0
33222,19:14:30,19:14:30,64,17,0
33222,19:18:00,19:18:00,65,18,1
32088,10:15:00,10:15:00,65,1,0
32088,10:19:00,10:19:00,7,2,0
32088,10:19:30,10:19:30,5,3,0
32088,10:20:00,10:20:00,95,4,0
32088,10:21:00,10:21:00,11,5,0
32088,10:21:30,10:21:30,97,6,0
32088,10:22:00,10:22:00,13,7,0
35138,21:15:00,21:15:00,98,1,0
35138,21:16:00,21:16:00,100,2,0
35138,21:16:30,21:16:30,70,3,0
35138,21:17:10,21:17:10,246,4,0
35138,21:18:00,21:18:00,229,5,0
35138,21:18:30,21:18:30,134,6,0
35138,21:19:00,21:19:00,133,7,0
35138,21:19:20,21:19:20,131,8,0
35138,21:26:00,21:26:00,103,9,0
35138,21:27:00,21:27:00,240,10,0
35138,21:29:00,21:29:00,85,11,0
35138,21:30:00,21:30:00,236,12,0
35138,21:31:20,21:31:20,80,13,0
35138,21:32:00,21:32:00,182,14,0
35138,21:34:00,21:34:00,101,15,0
35138,21:34:40,21:34:40,73,16,0
35138,21:35:20,21:35:20,69,17,0
35138,21:36:20,21:36:20,71,18,0
35138,21:38:00,21:38:00,99,19,0
35138,21:40:00,21:40:00,98,20,0
33839,08:55:00,08:55:00,216,1,0
33839,08:56:00,08:56:00,63,2,0
33839,08:58:20,08:58:20,152,3,0
33839,09:01:00,09:01:00,128,4,0
33839,09:04:00,09:04:00,188,5,0
33839,09:05:30,09:05:30,237,6,0
33839,09:06:00,09:06:00,189,7,0
33839,09:06:30,09:06:30,158,8,0
33839,09:07:00,09:07:00,167,9,0
33839,09:09:20,09:09:20,245,10,0
33839,09:10:00,09:10:00,190,11,0
33839,09:11:00,09:11:00,145,12,0
33839,09:14:00,09:14:00,191,13,0
33839,09:14:30,09:14:30,192,14,0
33839,09:17:00,09:17:00,198,15,0
33839,09:17:30,09:17:30,193,16,0
33839,09:18:00,09:18:00,194,17,0
33839,09:22:00,09:22:00,195,18,0
34573,06:10:00,06:10:00,65,1,0
34573,06:13:00,06:13:00,100,2,0
34573,06:13:30,06:13:30,70,3,0
34573,06:14:10,06:14:10,246,4,0
34573,06:15:00,06:15:00,229,5,0
34573,06:15:30,06:15:30,134,6,0
34573,06:16:00,06:16:00,133,7,0
34573,06:16:20,06:16:20,131,8,0
34573,06:23:00,06:23:00,103,9,0
34573,06:24:00,06:24:00,240,10,0
34573,06:24:30,06:24:30,80,11,0
34573,06:26:00,06:26:00,182,12,0
34573,06:28:00,06:28:00,101,13,0
34573,06:28:40,06:28:40,73,14,0
34573,06:29:20,06:29:20,69,15,0
34573,06:30:00,06:30:00,71,16,0
34573,06:32:00,06:32:00,99,17,0
34573,06:37:00,06:37:00,65,18,0
274311,12:00:00,12:00:00,224,1,0
274311,12:04:00,12:04:00,222,2,0
274311,12:07:00,12:07:00,220,3,0
274311,12:08:00,12:08:00,218,4,0
274311,12:10:00,12:10:00,127,5,0
274311,12:13:20,12:13:20,141,6,0
274311,12:14:00,12:14:00,47,7,0
274311,12:15:00,12:15:00,46,8,0
274311,12:15:30,12:15:30,41,9,0
274311,12:16:00,12:16:00,43,10,0
274311,12:16:30,12:16:30,39,11,0
274311,12:18:00,12:18:00,17,12,0
274311,12:18:30,12:18:30,20,13,0
274311,12:19:00,12:19:00,22,14,0
274311,12:19:30,12:19:30,23,15,0
274311,12:20:00,12:20:00,25,16,0
274311,12:25:00,12:25:00,27,17,0
274311,12:26:00,12:26:00,29,18,0
274311,12:27:00,12:27:00,35,19,0
274311,12:27:30,12:27:30,38,20,0
274311,12:28:30,12:28:30,236,21,0
274311,12:29:30,12:29:30,80,22,0
274311,12:30:00,12:30:00,182,23,0
274311,12:32:00,12:32:00,101,24,0
274311,12:32:30,12:32:30,73,25,0
274311,12:33:30,12:33:30,69,26,0
274311,12:34:30,12:34:30,71,27,0
274311,12:35:30,12:35:30,99,28,0
274311,12:45:00,12:45:00,65,29,0
31668,08:20:00,08:20:00,85,1,0
31668,08:21:00,08:21:00,86,2,0
31668,08:21:30,08:21:30,239,3,0
31668,08:25:00,08:25:00,103,4,0
31668,08:26:00,08:26:00,240,5,0
31668,08:26:30,08:26:30,86,6,0
31668,08:30:00,08:30:00,85,7,0
32712,15:07:00,15:07:00,82,1,0
32712,15:07:45,15:07:45,177,2,0
32712,15:08:30,15:08:30,179,3,0
32712,15:10:00,15:10:00,180,4,0
32712,15:12:00,15:12:00,83,5,0
32712,15:16:00,15:16:00,90,6,0
32712,15:21:00,15:21:00,87,7,0
32712,15:23:00,15:23:00,108,8,0
32712,15:23:30,15:23:30,230,9,0
32712,15:25:00,15:25:00,37,10,0
32712,15:26:00,15:26:00,36,11,0
32712,15:27:00,15:27:00,31,12,0
32712,15:27:45,15:27:45,91,13,0
32712,15:28:45,15:28:45,80,14,0
32712,15:29:00,15:29:00,182,15,0
32712,15:30:00,15:30:00,77,16,0
32712,15:31:00,15:31:00,79,17,0
32712,15:32:00,15:32:00,2,18,0
32712,15:32:30,15:32:30,93,19,0
32712,15:35:00,15:35:00,3,20,0
31683,08:40:00,08:40:00,85,1,0
31683,08:41:00,08:41:00,86,2,0
31683,08:41:30,08:41:30,239,3,0
31683,08:45:00,08:45:00,103,4,0
31683,08:46:00,08:46:00,240,5,0
31683,08:46:30,08:46:30,86,6,0
31683,08:50:00,08:50:00,85,7,0
34132,17:20:00,17:20:00,98,1,0
34132,17:23:00,17:23:00,229,2,0
34132,17:24:00,17:24:00,134,3,0
34132,17:24:30,17:24:30,133,4,0
34132,17:25:00,17:25:00,131,5,0
34132,17:26:00,17:26:00,160,6,0
34132,17:35:00,17:35:00,98,7,0
32982,10:03:00,10:03:00,65,1,0
32982,10:08:00,10:08:00,7,2,0
32982,10:08:30,10:08:30,5,3,0
32982,10:09:00,10:09:00,95,4,0
32982,10:09:30,10:09:30,11,5,0
32982,10:10:00,10:10:00,97,6,0
32982,10:10:30,10:10:30,13,7,0
35749,15:55:00,15:55:00,247,1,0
35749,15:55:30,15:55:30,248,2,0
35749,15:57:00,15:57:00,265,3,0
35749,16:00:00,16:00:00,272,4,0
35749,16:03:00,16:03:00,266,5,0
35749,16:10:00,16:10:00,253,6,0
35749,16:13:00,16:13:00,212,7,0
35749,16:13:30,16:13:30,256,8,0
35749,16:16:30,16:16:30,100,9,0
35749,16:17:30,16:17:30,70,10,0
35749,16:18:00,16:18:00,246,11,0
35749,16:19:00,16:19:00,68,12,0
35749,16:23:00,16:23:00,72,13,0
32312,14:25:00,14:25:00,3,1,0
32312,14:25:30,14:25:30,1,2,0
32312,14:26:00,14:26:00,78,3,0
32312,14:27:30,14:27:30,75,4,0
32312,14:28:00,14:28:00,181,5,0
32312,14:28:20,14:28:20,227,6,0
32312,14:28:40,14:28:40,225,7,0
32312,14:29:40,14:29:40,32,8,0
32312,14:31:00,14:31:00,35,9,0
32312,14:31:40,14:31:40,38,10,0
32312,14:32:40,14:32:40,107,11,0
32312,14:37:00,14:37:00,85,12,0
32312,14:38:00,14:38:00,89,13,0
32312,14:42:00,14:42:00,84,14,0
32312,14:47:00,14:47:00,82,15,0
35062,19:30:00,19:30:00,98,1,0
35062,19:31:00,19:31:00,100,2,0
35062,19:31:30,19:31:30,70,3,0
35062,19:32:10,19:32:10,246,4,0
35062,19:33:00,19:33:00,229,5,0
35062,19:33:30,19:33:30,134,6,0
35062,19:34:00,19:34:00,133,7,0
35062,19:34:20,19:34:20,131,8,0
35062,19:41:00,19:41:00,103,9,0
35062,19:42:00,19:42:00,240,10,0
35062,19:44:00,19:44:00,85,11,0
35062,19:45:00,19:45:00,236,12,0
35062,19:46:20,19:46:20,80,13,0
35062,19:47:00,19:47:00,182,14,0
35062,19:49:00,19:49:00,101,15,0
35062,19:49:40,19:49:40,73,16,0
35062,19:50:20,19:50:20,69,17,0
35062,19:51:20,19:51:20,71,18,0
35062,19:53:00,19:53:00,99,19,0
35062,19:55:00,19:55:00,98,20,0
28922,07:23:00,07:23:00,65,1,0
28922,07:28:00,07:28:00,101,2,0
28922,07:29:00,07:29:00,73,3,0
31698,08:50:00,08:50:00,85,1,0
31698,08:51:00,08:51:00,86,2,0
31698,08:51:30,08:51:30,239,3,0
31698,08:55:00,08:55:00,103,4,0
31698,08:56:00,08:56:00,240,5,0
31698,08:56:30,08:56:30,86,6,0
31698,09:00:00,09:00:00,85,7,0
28489,13:30:00,13:30:00,65,1,0
28489,13:33:00,13:33:00,100,2,0
28489,13:33:30,13:33:30,70,3,0
28489,13:34:10,13:34:10,246,4,0
28489,13:35:00,13:35:00,229,5,0
28489,13:36:00,13:36:00,134,6,0
28489,13:36:30,13:36:30,133,7,0
28489,13:36:50,13:36:50,131,8,0
28489,13:39:00,13:39:00,103,9,0
28489,13:40:00,13:40:00,240,10,0
28489,13:41:00,13:41:00,80,11,0
28489,13:42:00,13:42:00,182,12,0
28489,13:44:00,13:44:00,101,13,0
28489,13:44:30,13:44:30,73,14,0
28489,13:45:00,13:45:00,69,15,0
28489,13:45:30,13:45:30,71,16,0
28489,13:55:00,13:55:00,65,17,0
32298,13:50:00,13:50:00,3,1,0
32298,13:50:30,13:50:30,1,2,0
32298,13:51:00,13:51:00,78,3,0
32298,13:52:30,13:52:30,75,4,0
32298,13:53:00,13:53:00,181,5,0
32298,13:53:20,13:53:20,227,6,0
32298,13:53:40,13:53:40,225,7,0
32298,13:54:40,13:54:40,32,8,0
32298,13:56:00,13:56:00,35,9,0
32298,13:56:40,13:56:40,38,10,0
32298,13:57:40,13:57:40,107,11,0
32298,14:02:00,14:02:00,85,12,0
32298,14:03:00,14:03:00,89,13,0
32298,14:07:00,14:07:00,84,14,0
32298,14:12:00,14:12:00,82,15,0
35118,20:45:00,20:45:00,98,1,0
35118,20:46:00,20:46:00,100,2,0
35118,20:46:30,20:46:30,70,3,0
35118,20:47:10,20:47:10,246,4,0
35118,20:48:00,20:48:00,229,5,0
35118,20:48:30,20:48:30,134,6,0
35118,20:49:00,20:49:00,133,7,0
35118,20:49:20,20:49:20,131,8,0
35118,20:56:00,20:56:00,103,9,0
35118,20:57:00,20:57:00,240,10,0
35118,20:59:00,20:59:00,85,11,0
35118,21:00:00,21:00:00,236,12,0
35118,21:01:20,21:01:20,80,13,0
35118,21:02:00,21:02:00,182,14,0
35118,21:04:00,21:04:00,101,15,0
35118,21:04:40,21:04:40,73,16,0
35118,21:05:20,21:05:20,69,17,0
35118,21:06:20,21:06:20,71,18,0
35118,21:08:00,21:08:00,99,19,0
35118,21:10:00,21:10:00,98,20,0
23398,19:45:00,19:45:00,65,1,0
23398,19:47:00,19:47:00,63,2,0
23398,19:49:00,19:49:00,61,3,0
23398,19:50:00,19:50:00,7,4,0
23398,19:50:30,19:50:30,5,5,0
23398,19:51:00,19:51:00,95,6,0
23398,19:51:30,19:51:30,11,7,0
23398,19:52:00,19:52:00,97,8,0
23398,19:52:30,19:52:30,13,9,0
23398,19:54:00,19:54:00,17,10,0
23398,19:54:30,19:54:30,20,11,0
23398,19:55:00,19:55:00,22,12,0
23398,19:55:30,19:55:30,23,13,0
23398,19:56:00,19:56:00,25,14,0
23398,20:02:00,20:02:00,27,15,0
23398,20:04:00,20:04:00,29,16,0
23398,20:04:30,20:04:30,31,17,0
23398,20:05:00,20:05:00,91,18,0
23398,20:06:00,20:06:00,80,19,0
23398,20:07:00,20:07:00,182,20,0
23398,20:09:30,20:09:30,101,21,0
23398,20:10:00,20:10:00,73,22,0
23398,20:11:00,20:11:00,69,23,0
23398,20:12:00,20:12:00,71,24,0
23398,20:19:00,20:19:00,65,25,0
23202,11:25:00,11:25:00,65,1,0
23202,11:25:30,11:25:30,63,2,0
23202,11:26:00,11:26:00,61,3,0
23202,11:27:00,11:27:00,7,4,0
23202,11:27:30,11:27:30,5,5,0
23202,11:28:00,11:28:00,95,6,0
23202,11:28:30,11:28:30,11,7,0
23202,11:29:00,11:29:00,97,8,0
23202,11:29:30,11:29:30,13,9,0
23202,11:31:00,11:31:00,17,10,0
23202,11:31:30,11:31:30,20,11,0
23202,11:32:00,11:32:00,22,12,0
23202,11:32:30,11:32:30,23,13,0
23202,11:33:00,11:33:00,25,14,0
23202,11:39:00,11:39:00,27,15,0
23202,11:41:00,11:41:00,29,16,0
23202,11:41:30,11:41:30,31,17,0
23202,11:42:00,11:42:00,91,18,0
23202,11:43:00,11:43:00,80,19,0
23202,11:44:00,11:44:00,182,20,0
23202,11:46:30,11:46:30,101,21,0
23202,11:47:00,11:47:00,73,22,0
23202,11:48:00,11:48:00,69,23,0
23202,11:49:00,11:49:00,71,24,0
23202,11:56:00,11:56:00,65,25,0
34829,13:30:00,13:30:00,98,1,0
34829,13:31:00,13:31:00,100,2,0
34829,13:31:30,13:31:30,70,3,0
34829,13:32:10,13:32:10,246,4,0
34829,13:33:00,13:33:00,229,5,0
34829,13:33:30,13:33:30,134,6,0
34829,13:34:00,13:34:00,133,7,0
34829,13:34:20,13:34:20,131,8,0
34829,13:41:00,13:41:00,103,9,0
34829,13:42:00,13:42:00,240,10,0
34829,13:43:20,13:43:20,80,11,0
34829,13:44:00,13:44:00,182,12,0
34829,13:46:00,13:46:00,101,13,0
34829,13:46:40,13:46:40,73,14,0
34829,13:47:20,13:47:20,69,15,0
34829,13:48:20,13:48:20,71,16,0
34829,13:50:00,13:50:00,99,17,0
34829,13:52:00,13:52:00,98,18,0
35039,18:45:00,18:45:00,98,1,0
35039,18:46:00,18:46:00,100,2,0
35039,18:46:30,18:46:30,70,3,0
35039,18:47:10,18:47:10,246,4,0
35039,18:48:00,18:48:00,229,5,0
35039,18:48:30,18:48:30,134,6,0
35039,18:49:00,18:49:00,133,7,0
35039,18:49:20,18:49:20,131,8,0
35039,18:56:00,18:56:00,103,9,0
35039,18:57:00,18:57:00,240,10,0
35039,18:58:20,18:58:20,80,11,0
35039,18:59:00,18:59:00,182,12,0
35039,19:01:00,19:01:00,101,13,0
35039,19:01:40,19:01:40,73,14,0
35039,19:02:20,19:02:20,69,15,0
35039,19:03:20,19:03:20,71,16,0
35039,19:05:00,19:05:00,99,17,0
35039,19:07:00,19:07:00,98,18,0
34753,11:45:00,11:45:00,98,1,0
34753,11:46:00,11:46:00,100,2,0
34753,11:46:30,11:46:30,70,3,0
34753,11:47:10,11:47:10,246,4,0
34753,11:48:00,11:48:00,229,5,0
34753,11:48:30,11:48:30,134,6,0
34753,11:49:00,11:49:00,133,7,0
34753,11:49:20,11:49:20,131,8,0
34753,11:56:00,11:56:00,103,9,0
34753,11:57:00,11:57:00,240,10,0
34753,11:59:00,11:59:00,85,11,0
34753,12:00:00,12:00:00,236,12,0
34753,12:01:20,12:01:20,80,13,0
34753,12:02:00,12:02:00,182,14,0
